word,day_of,hour_of,value
desired,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,2
asset,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,2
strong,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,2
matter,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,1
granting,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,1
leave,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-1
ridiculous,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-3
scandal,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-3
blame,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-2
attacks,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-1
scandal,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-3
swift,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,2
save,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,2
illegal,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-3
admits,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-1
missed,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-2
excellent,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,3
failed,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-2
failed,2020-07-22T00:00:00Z,2020-07-22T01:00:00Z,-2
saved,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
scandal,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-3
granting,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
leave,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
loved,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,3
justified,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
stop,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
jokes,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
blame,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
fresh,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
matter,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
supporters,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
leak,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
consent,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
scandals,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-3
keen,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
care,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
support,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
weakness,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
ass,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-4
desperate,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-3
nice,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,3
exposed,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
damage,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-3
imposed,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
eager,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
livid,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
engages,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
loved,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,3
hide,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
dodging,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
disgraced,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
safety,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
benefits,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
effectively,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
attract,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
improved,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
hard,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
accusing,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
dirty,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
ironic,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
fun,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,4
loyalty,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,3
outraged,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-3
stop,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
laughing,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
fit,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
embarrassing,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
silly,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
effective,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,2
supporter,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
embarrassed,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
dirty,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
warn,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
fraud,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-4
bullying,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
easy,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,1
losing,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-3
accusing,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-2
guilty,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-3
farce,2020-07-22T00:00:00Z,2020-07-22T02:00:00Z,-1
disgraced,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
shit,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-4
shit,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-4
hard,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
save,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,2
dirty,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
tragic,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
unfair,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
poor,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
strong,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,2
bloody,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
lunatic,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
embarrassing,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
dumb,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
attacking,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
bullshit,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-4
misleading,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
shit,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-4
fucking,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-4
successful,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,3
loose,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
awesome,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,4
falling,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
awful,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
awful,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
granting,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,1
free,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,1
attacking,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
bullshit,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-4
god,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,1
wicked,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
dick,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-4
dirty,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
pay,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
drunk,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
cares,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,2
fair,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,2
resign,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
trust,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,1
dick,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-4
broke,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
trust,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,1
pleasure,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,3
win,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,4
fear,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
commitment,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,2
honest,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,2
delayed,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
strength,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,2
abuse,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
losing,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
accusing,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
mandatory,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
pay,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
unacceptable,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
leak,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
solid,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,2
doubt,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
hope,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,2
anxiety,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
shared,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,1
fit,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,1
losing,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
enemy,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-2
worst,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-3
leak,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,-1
sweet,2020-07-22T00:00:00Z,2020-07-22T03:00:00Z,2
cares,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,2
leave,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-1
attacking,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-1
helping,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,2
rant,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-3
lack,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-2
anti,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-1
helping,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,2
excellent,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,3
true,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,2
stop,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-1
feeling,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,1
resigning,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-1
love,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,3
convinced,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,1
attacked,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-1
loved,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,3
ability,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,2
trouble,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-2
leak,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-1
wrong,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-2
bad,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-3
hard,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-1
generous,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,2
yeah,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,1
safety,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,1
engages,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,1
free,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,1
bad,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-3
ability,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,2
accusations,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-2
accusations,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-2
fear,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-2
cancels,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-1
fucking,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-4
joke,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,2
free,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,1
legal,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,1
victim,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-3
revenge,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-2
worse,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-3
safety,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,1
livid,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-2
mistakes,2020-07-22T00:00:00Z,2020-07-22T04:00:00Z,-2
stuck,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
yeah,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,1
stupid,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
bitch,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-5
losing,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-3
gained,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
share,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,1
healthy,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
leaked,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
avoided,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
anti,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
anti,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
poor,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
god,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,1
forget,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
hopes,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
hope,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
sick,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
fortunate,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
dirt,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
biased,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
pressure,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
dirty,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
effective,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
risk,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
revenge,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
yeah,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,1
dirty,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
lost,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-3
lucky,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,3
fear,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
chaos,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
tragedy,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
hope,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
nice,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,3
disappointing,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
gained,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
chance,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
perfect,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,3
resigned,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
pretty,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,1
resign,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
disgraced,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
strange,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
true,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
looming,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
aggressive,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
racist,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-3
attack,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
hero,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
resigned,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
misleading,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-3
sick,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
dirty,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
promote,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,1
powerful,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,2
questioning,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
dirty,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-2
cancel,2020-07-22T00:00:00Z,2020-07-22T05:00:00Z,-1
disappointed,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
lack,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
stop,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-1
afraid,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
classy,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,3
matter,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,1
outrage,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
proud,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,2
lost,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
worse,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
loss,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
responsible,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,2
failure,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
shock,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
bomb,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-1
protected,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,1
bothered,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
missing,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
hypocritical,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
poor,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
shame,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
amazing,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,4
true,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,2
god,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,1
poverty,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-1
angry,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
hard,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-1
glad,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,3
negative,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
entitled,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,1
crap,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
saved,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,2
hiding,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-1
angry,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
disappointed,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
destruction,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
bad,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
smart,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,1
sick,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
hate,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
yeah,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,1
scandal,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
top,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,2
worse,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
wow,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,4
dirty,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
spiteful,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
racist,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
horrible,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
worse,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
dirty,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-2
scandals,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
lucky,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,3
liar,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
hiding,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-1
safe,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,1
safe,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,1
increase,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,1
crime,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-3
stopping,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-1
trap,2020-07-22T00:00:00Z,2020-07-22T06:00:00Z,-1
dirty,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
dirty,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
dirty,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
clean,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,2
dirty,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
idiot,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-3
matter,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,1
stable,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,2
loyal,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,3
poverty,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-1
fired,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
secure,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,2
bullshit,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-4
recommend,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,2
heartfelt,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,3
prick,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-5
revenge,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
lack,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
dirty,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
fool,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
conspiracy,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-3
scared,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
dirty,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
helpful,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,2
pretty,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,1
stupid,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
love,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,3
god,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,1
vision,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,1
funeral,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-1
rewarding,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,2
helping,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,2
substantial,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,1
bold,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,2
fail,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
fail,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-2
respected,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,2
authority,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,1
abuse,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-3
luck,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,3
forget,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-1
cut,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-1
abused,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-3
conspiracy,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,-3
super,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,3
cute,2020-07-22T00:00:00Z,2020-07-22T07:00:00Z,2
